word,n_entries,n_senses_total,wn_senses
miasma,1,2,2
mickey,1,2,1
microcosm,1,2,1
microscope,1,2,1
microscopic,1,2,4
middle distance,1,2,0
middle name,1,2,0
middle school,1,2,0
middleweight,1,2,3
midget,1,2,2
midi,1,2,3
midnight,1,3,1
mid - off,1,2,0
mid - on,1,2,0
midriff,1,2,2
midsummer,1,2,1
midwicket,1,2,0
mightily,1,2,2
migrate,1,2,2
migration,1,2,4
milch cow,1,2,0
mildly,1,3,2
mile,1,3,8
mileage,1,3,3
milestone,1,2,2
militarize,1,3,2
milker,1,2,1
milky,1,2,1
millenium,1,2,0
millet,1,2,3
millinery,1,2,2
million,1,3,3
millpond,1,2,1
millstone,1,2,3
mimicry,1,2,2
mimosa,1,2,3
min,1,2,3
mincemeat,1,2,1
mindless,1,3,5
mind - bending,1,2,0
mind - blowing,1,2,0
minefield,1,2,1
miner,1,2,1
mineral water,1,3,0
mingle,1,2,3
miniature,1,5,3
minimize,1,2,3
minimum,1,2,3
ministerial,1,2,2
minister,1,3,6
ministry,1,5,4
mink,1,2,3
minority,1,4,3
minor key,1,2,0
minstrel,1,2,3
minstrelsy,1,2,3
minutely,1,3,1
miracle,1,3,2
mirage,1,2,2
mis -,1,3,0
misadventure,1,2,1
misapprehension,1,2,1
misbegotten,1,3,1
miscarriage,1,2,2
miscarry,1,2,2
miscast,1,3,1
miscellany,1,2,2
mischief,1,6,2
mischievous,1,2,2
misconceive,1,2,1
misconstruction,1,3,2
miscue,1,2,2
misdate,1,2,1
misdemeanour,1,2,1
misdirect,1,4,3
mise - en - sc *B3 ne,1,2,0
miserable,1,3,6
miserably,1,2,1
misery,1,2,2
misfit,1,2,1
misfortune,1,2,2
misgiving,1,2,4
misguided,1,2,4
mishap,1,2,2
misplace,1,3,2
misread,1,2,2
Miss,1,2,12
missile,1,3,2
missing,1,2,11
missing link,1,2,0
mission,1,5,5
miss out,1,2,0
missus,1,2,1
mistaken,1,3,4
mister,1,2,1
mistime,1,2,1
mist over,1,2,0
mistress,1,3,3
misty,1,2,2
misunderstand,1,2,1
misunderstanding,1,3,3
mite,1,5,2
mitigate,1,3,2
mitre,1,2,3
mitt,1,4,2
mitten,1,2,1
mixed,1,3,8
mixed up,1,3,0
mixer,1,3,4
mixture,1,4,5
mix up,1,2,0
mizzen,1,2,2
mo,1,2,3
mobilize,1,2,4
mockery,1,6,3
modal,1,3,4
model on,1,2,0
moderation,1,3,4
moderator,1,4,4
modernism,1,3,3
modernistic,1,2,1
modernize,1,2,2
modest,1,3,7
modesty,1,2,2
modification,1,2,4
modify,1,3,3
modular,1,2,1
modulate,1,3,5
modulation,1,2,5
module,1,3,4
modus vivendi,1,2,0
moist,1,3,1
molasses,1,2,1
molehill,1,2,1
molest,1,2,2
momentary,1,2,1
moment,1,13,6
moments,1,2,6
momentum,1,2,2
momma,1,2,1
monarchy,1,2,1
monaural,1,2,1
Monday,1,2,1
moneylender,1,2,1
moneymaker,1,2,2
money,1,10,3
monger,1,2,2
mongrel,1,3,2
monkey,1,8,4
monolithic,1,3,2
monologue,1,3,3
monomania,1,2,1
monopolize,1,2,2
monopoly,1,4,3
monosyllabic,1,2,1
monsoon,1,2,3
monster,1,4,5
monstrosity,1,2,2
monstrous,1,3,3
montage,1,3,1
month,1,3,2
monument,1,4,3
monumental,1,3,3
moody,1,2,4
mooncalf,1,2,0
moon,1,8,9
moonshine,1,2,3
moorings,1,3,5
mop up,1,2,0
moralist,1,2,2
morality,1,2,2
morally,1,3,2
morass,1,2,1
moratorium,1,2,2
morbid,1,2,3
morbidity,1,2,3
morgue,1,3,1
moribund,1,2,2
morning,1,5,4
moron,1,2,2
morphology,1,2,4
morrow,1,2,1
morsel,1,3,2
mortality,1,3,2
mortally,1,2,1
mortification,1,3,4
mortify,1,3,4
mortuary,1,2,3
mosaic,1,2,7
moss,1,2,1
mossy,1,2,2
M . o . T .,1,2,0
mothballs,1,2,2
moth,1,2,1
moth - eaten,1,3,0
Mother,1,3,7
mother country,1,2,0
motif,1,3,3
motivate,1,2,1
motorbike,1,2,2
motto,1,3,1
moulding,1,3,7
mouldy,1,6,1
mound,1,2,6
mountainous,1,2,3
mountain,1,2,2
mourn,1,2,2
mourning,1,4,5
mouse,1,4,6
mousetrap,1,2,2
mousy,1,3,3
- man,1,2,0
- meter,1,3,0
- minded,1,2,0
- most,1,2,0
- mouthed,1,2,0
mouthful,1,3,2
mouthpiece,1,3,6
movement,1,7,11
mover,1,2,4
move about,1,2,0
move along,1,2,0
move in,1,2,0
move on,1,2,0
move over,1,2,0
moving,1,2,19
mower,1,2,1
MP,1,2,2
Mr,1,3,1
Mrs,1,2,2
muck about,1,2,0
muck out,1,2,0
muck up,1,2,0
mucky,1,2,2
mud,1,3,4
muffin,1,2,1
muffle,1,2,3
muffler,1,2,3
mulberry,1,2,2
mulct,1,2,3
multi -,1,2,0
multilingual,1,2,1
multiplication,1,3,3
multiplicity,1,3,2
multitude,1,4,3
mumble,1,2,3
mumbo jumbo,1,2,0
mummery,1,2,1
munch,1,2,3
mundane,1,2,3
municipality,1,2,2
munificent,1,2,1
murderous,1,3,1
murky,1,2,2
murrain,1,2,1
muscatel,1,2,2
muscle,1,3,6
muscular,1,3,4
museum piece,1,2,0
mushy,1,2,2
musically,1,2,1
musician,1,2,2
music,1,5,5
music hall,1,2,0
muskrat,1,2,2
mustard,1,3,3
mutation,1,3,3
mutilate,1,2,3
mutilation,1,2,1
mutinous,1,2,2
mutton,1,3,1
mutual,1,2,2
muzzy,1,2,2
my,1,3,0
myriad,1,2,3
myself,1,4,0
mysterious,1,3,2
mystery,1,3,2
mystical,1,2,3
mystification,1,2,3
mystique,1,2,1
myth,1,4,1
mythical,1,2,1
mythological,1,2,1
mythology,1,2,2
Naafi,1,2,0
nab,1,2,3
nabob,1,3,2
nadir,1,2,2
nail down,1,3,0
nail up,1,2,0
naive,1,3,5
naivety,1,2,1
naked,1,4,5
nameless,1,5,1
namesake,1,2,1
napkin,1,2,2
narcissism,1,2,1
narrate,1,2,2
narration,1,2,3
narrator,1,2,1
narrowly,1,4,1
nasturtium,1,2,3
nasty,1,5,4
nationalism,1,2,4
nationality,1,2,2
national service,1,2,0
National Health Service,1,2,0
nation,1,2,4
Nativity,1,3,2
naturalism,1,2,2
naturalist,1,2,2
naturalize,1,3,5
naturally,1,5,4
natural law,1,2,0
natural science,1,2,0
nature,1,7,5
naught,1,4,2
naughty,1,3,2
nauseate,1,2,2
nauseous,1,2,2
navigable,1,2,1
navigate,1,2,3
navigation,1,3,3
navy,1,2,3
Nazi,1,2,4
Near East,1,2,0
nearly,1,3,2
near miss,1,2,0
neat,1,6,6
nebula,1,2,4
nebulous,1,2,3
necessary,1,3,3
necessitous,1,2,1
necessity,1,5,2
necromancy,1,2,2
nectar,1,3,3
n,1,2,5
needless,1,2,7
needlework,1,2,2
negate,1,2,4
negative pole,1,2,0
negligence,1,2,2
negligent,1,2,1
negotiable,1,4,3
negotiate,1,4,2
negotiation,1,3,2
neighbourhood,1,2,2
neighbourly,1,2,1
nemesis,1,2,2
neocolonialism,1,2,1
neologism,1,3,2
neophyte,1,2,3
nephew,1,2,1
ne plus ultra,1,2,0
nerveless,1,2,2
nerve centre,1,2,0
nerves,1,5,6
nervous,1,4,5
nervy,1,2,3
nestle,1,3,4
nether,1,2,3
network,1,3,6
neutrality,1,2,3
neutralize,1,2,6
never,1,4,2
newel,1,2,2
newly,1,2,1
news,1,4,5
newspaper,1,3,4
new,1,7,12
new deal,1,2,0
new moon,1,2,0
new year,1,2,0
nice,1,5,6
nicely,1,2,1
nicety,1,3,2
niche,1,2,4
nicotine,1,2,1
niece,1,2,1
niggardly,1,2,1
niggle,1,2,2
niggling,1,2,3
nigh,1,2,4
nightcap,1,2,3
nightmare,1,2,2
night,1,13,8
night bird,1,2,0
night shift,1,2,0
nihilism,1,2,3
nil,1,2,1
nimble,1,2,2
nimbus,1,2,2
nine,1,3,4
ninepin,1,2,1
nineteen,1,2,2
ninety - nine,1,2,0
nip in,1,2,0
nipple,1,4,2
nippy,1,2,2
nirvana,1,2,2
nobble,1,3,4
nobility,1,3,3
nobly,1,2,1
nodding acquaintance,1,2,0
node,1,3,8
nodular,1,2,2
noggin,1,2,1
noise,1,6,7
nomad,1,2,1
nomadic,1,2,1
nomenclature,1,2,1
nominal,1,4,7
nominate,1,4,4
nomination,1,2,3
nonassertive,1,2,1
Nonconformity,1,2,4
nonentity,1,2,2
nonintervention,1,2,1
nonproliferation,1,2,1
nonsense,1,5,3
nonsmoker,1,2,2
nonstandard,1,2,3
nonstop,1,2,4
non -,1,2,0
non - profit - making,1,2,0
nonunion,1,2,1
nook,1,3,2
noose,1,2,4
nor,1,3,0
Nordic,1,2,4
norm,1,2,2
normalize,1,3,3
normally,1,2,1
normal,1,4,5
Norman,1,2,5
normative,1,2,2
North,1,3,9
northeasterly,1,2,2
northerly,1,2,4
north pole,1,2,0
northwesterly,1,2,2
nose out,1,2,0
nostril,1,2,1
not,1,11,1
notability,1,2,1
notably,1,2,1
nothingness,1,2,2
notification,1,2,3
notion,1,2,4
notional,1,2,4
nought,1,2,1
nourish,1,2,2
nourishment,1,2,2
novella,1,2,1
novelty,1,3,4
novice,1,2,2
novitiate,1,2,2
no doubt,1,2,0
no - man's - land,1,3,0
nowhere,1,5,2
noxious,1,2,1
nub,1,3,3
nuclear,1,2,4
nucleus,1,3,6
nuisance,1,3,2
nullah,1,2,1
nullify,1,2,3
nullity,1,3,2
number one,1,3,0
numbers,1,4,19
numerous,1,2,1
nursery,1,3,2
nursing home,1,2,0
nursling,1,2,1
nutmeg,1,2,2
nutrition,1,2,3
nutritive,1,2,1
nutshell,1,2,1
nutty,1,2,2
nuzzle,1,2,3
nymph,1,2,3
o',1,2,0
oak,1,2,2
oar,1,2,1
oasis,1,2,2
oat,1,2,2
oath,1,5,3
oats,1,5,2
obeisance,1,2,2
obelisk,1,2,2
objection,1,2,4
obligate,1,2,4
obligation,1,2,5
oblige,1,3,3
oblivion,1,2,2
obloquy,1,2,2
obscenity,1,2,3
obscurity,1,2,3
observance,1,2,4
observant,1,2,3
observation,1,6,5
observe,1,3,9
observer,1,2,2
obsess,1,2,4
obstinate,1,3,4
obstruct,1,2,3
obstruction,1,2,5
obtain,1,2,3
obtrude,1,2,2
obtuse,1,3,4
obverse,1,2,2
occasional,1,2,4
occult,1,2,7
occupation,1,3,5
occupier,1,2,2
occupy,1,6,8
occurrence,1,2,2
occur,1,2,3
ocean,1,3,2
octagon,1,2,1
octave,1,5,3
octet,1,2,5
ocular,1,2,4
oddity,1,2,3
odd,1,5,6
odd man out,1,2,0
odds,1,7,2
odour,1,2,2
Oedipus complex,1,2,0
of,1,24,0
offal,1,2,1
offence,1,5,5
offend,1,3,4
offender,1,2,1
offertory,1,2,2
offhand,1,2,4
office,1,6,7
officer,1,3,5
officially,1,2,2
offshore,1,2,3
offside,1,3,3
off -,1,2,0
off colour,1,2,0
off - peak,1,2,0
often,1,7,3
oh,1,2,1
oilcloth,1,2,1
oils,1,2,6
oil painting,1,3,0
oily,1,4,4
ointment,1,2,2
old,1,9,9
old boy,1,3,0
old - boy network,1,2,0
old lady,1,2,0
old maid,1,2,0
old man,1,3,0
old master,1,2,0
old school tie,1,2,0
old - timer,1,2,0
old woman,1,3,0
Old World,1,2,0
O,1,2,3
oligarchy,1,3,1
olive,1,3,6
Olympian,1,2,6
Olympic Games,1,2,0
omelet,1,2,1
omission,1,2,4
omit,1,2,2
omnibus,1,2,3
omnivorous,1,2,1
on -,1,2,0
on - again,1,2,0
oncoming,1,2,2
oneself,1,3,0
one - horse,1,2,0
one - man band,1,2,0
one - sided,1,2,0
one - way,1,3,0
onion,1,3,3
onshore,1,2,3
onto,1,3,0
onus,1,2,1
oof,1,2,0
oops - a - daisy,1,2,0
opacity,1,2,3
opaque,1,2,2
opener,1,2,3
openly,1,2,1
open - eyed,1,2,0
open - handed,1,2,0
open up,1,3,0
opera,1,2,3
operate,1,4,7
operation,1,7,11
operational,1,2,4
operator,1,3,5
opinion,1,5,6
opportune,1,2,1
oppose,1,3,6
opposition,1,2,8
oppress,1,2,2
oppressive,1,2,2
option,1,4,3
opulent,1,3,1
opus,1,2,1
or,1,8,2
oracle,1,4,3
oracular,1,2,3
oral,1,2,5
orator,1,2,1
oratorical,1,2,1
orb,1,2,3
orchestral,1,2,1
orchid,1,2,1
ordain,1,2,4
ordeal,1,2,2
ordered,1,2,12
order of the day,1,2,0
ordinarily,1,2,1
ordinary,1,3,7
ordnance,1,2,2
ordure,1,2,1
organic,1,3,7
organism,1,2,2
organization,1,2,7
organize,1,2,6
organ,1,6,6
orgiastic,1,2,2
orgy,1,2,3
orient,1,2,7
orifice,1,2,1
origin,1,2,6
originally,1,2,3
oriole,1,2,2
ornamental,1,2,2
orotund,1,2,2
orthodontics,1,2,1
orthodox,1,2,3
orthography,1,2,1
orthopaedics,1,2,1
oscillate,1,3,2
oscillation,1,2,3
oscillator,1,2,1
ossification,1,2,4
ossify,1,2,3
ostrich,1,3,2
other than,1,3,0
otherwise,1,4,3
otter,1,2,2
ought,1,4,0
ourselves,1,4,0
- oid,1,2,0
- ory,1,2,0
- osis,1,2,0
outback,1,2,2
outbalance,1,2,1
outbreak,1,2,1
outer,1,2,13
outface,1,2,1
outfield,1,2,1
outflank,1,2,2
outgeneral,1,2,1
outgoing,1,3,4
outgrow,1,2,2
outgrowth,1,2,3
outhouse,1,2,1
outlet,1,2,4
outlook,1,3,3
out of,1,9,0
out - of - the - way,1,2,0
outrageous,1,2,2
outrigger,1,3,1
outrun,1,2,1
outsell,1,2,2
outside of,1,2,0
outsider,1,2,2
outskirts,1,2,2
outsmart,1,2,2
outstanding,1,4,4
outstay,1,2,2
outstrip,1,2,2
outward,1,6,3
outwards,1,2,1
outweigh,1,2,2
outwork,1,2,1
ovary,1,2,2
oven,1,2,1
over -,1,4,0
overboard,1,3,2
overcapitalize,1,2,3
overcloud,1,3,2
overcome,1,3,4
overdo,1,4,1
overdrawn,1,2,2
overdue,1,2,1
overestimate,1,2,4
overgrown,1,2,5
overgrowth,1,2,2
overkill,1,2,2
overleap,1,2,3
overlook,1,3,6
overly,1,2,1
overmuch,1,2,3
overnight,1,2,3
overplay,1,2,1
overpower,1,2,2
overpowering,1,2,3
overshadow,1,2,3
overshoot,1,3,3
oversight,1,2,3
overstatement,1,2,1
overstay,1,2,1
overstuffed,1,2,2
overtake,1,2,3
overtax,1,3,1
overtime,1,3,3
overtone,1,2,2
overtop,1,2,1
overture,1,2,3
overturn,1,2,8
overwhelm,1,3,4
overwhelming,1,2,6
oviduct,1,2,1
owe,1,3,3
ox,1,2,2
oyster,1,2,4
ozone,1,2,1
PA,1,2,5
pabulum,1,2,2
pacemaker,1,2,4
pacific,1,2,4
pacifier,1,2,3
pacify,1,2,2
packet,1,4,4
pack in,1,2,0
pack up,1,3,0
padding,1,3,5
paddock,1,3,1
padre,1,2,2
paganism,1,2,1
pageant,1,3,2
pageantry,1,2,2
pagination,1,3,1
pail,1,2,2
pained,1,3,3
painless,1,2,2
pains,1,4,8
painstaking,1,2,1
painting,1,3,8
palace,1,4,4
paladin,1,2,1
palatable,1,2,1
palatal,1,2,3
palate,1,3,1
palette,1,2,3
paling,1,2,3
Palladian,1,2,1
pallbearer,1,2,1
palliate,1,2,2
palliation,1,2,2
palliative,1,2,2
pallid,1,2,3
palm off,1,2,0
palmy,1,2,1
palpable,1,2,2
palpitate,1,2,3
palsied,1,2,2
palsy,1,2,3
palter with,1,2,0
paltry,1,2,2
pal,1,2,2
panacea,1,2,2
panda,1,2,2
pandemonium,1,2,1
pander to,1,3,0
panegyric,1,2,2
pannikin,1,2,1
panorama,1,3,2
pan out,1,2,0
pansy,1,2,3
pantaloon,1,2,3
pantaloons,1,2,3
pantheism,1,2,2
pantheon,1,3,3
panther,1,2,3
panties,1,2,2
pantomime,1,2,2
pantry,1,2,1
pants,1,7,6
pap,1,4,3
papacy,1,3,1
papaya,1,2,2
paperback,1,2,2
paper over,1,2,0
papers,1,3,10
papoose,1,2,1
paprika,1,2,2
papyrus,1,3,3
para -,1,4,0
parable,1,2,2
paradigm,1,2,4
paradise,1,6,2
paradox,1,4,1
paraffin,1,2,3
parallelism,1,2,1
paralyse,1,2,2
paralysis,1,2,1
paralytic,1,3,3
paramilitary,1,2,2
paramount,1,2,1
parapet,1,2,2
paraphernalia,1,2,1
parasite,1,2,2
parasitic,1,2,3
parboil,1,2,1
parcel,1,4,7
parch,1,3,1
parchment,1,4,2
pare,1,3,4
parentage,1,2,3
parental,1,2,2
parenthesis,1,3,2
parenthetic,1,2,1
parent,1,4,3
pariah,1,2,1
parish,1,5,2
parity,1,2,5
parka,1,2,1
parking,1,2,4
parkland,1,2,1
parliament,1,4,2
parliamentarian,1,2,2
parlour,1,4,2
parlous,1,2,1
parochial,1,2,2
paroxysm,1,2,1
parricide,1,2,2
parse,1,2,1
parsimony,1,2,2
parsnip,1,2,3
parson,1,2,1
parterre,1,2,2
partial,1,3,5
partiality,1,2,2
partially,1,2,1
particle,1,2,3
particularity,1,3,1
partisan,1,2,4
partly,1,2,1
partnership,1,2,3
partridge,1,2,5
parts,1,2,18
party,1,10,6
par value,1,2,0
paschal,1,2,1
passable,1,2,2
passage,1,11,10
passbook,1,2,1
passenger,1,2,1
passe - partout,1,2,0
passionate,1,3,1
passionately,1,2,2
passion,1,3,7
Passion Week,1,2,0
passkey,1,2,1
passport,1,2,3
pass away,1,3,0
pass by,1,2,0
pass off,1,4,0
pass on,1,3,0
pass out,1,3,0
pasteboard,1,2,1
pastel,1,4,3
paste up,1,3,0
pastiche,1,3,2
pasting,1,2,3
pastorate,1,2,2
pastry,1,3,2
pasturage,1,3,2
patchouli,1,2,2
patch up,1,2,0
patchwork,1,2,3
patchy,1,3,1
patent medicine,1,2,0
paternal,1,3,4
paternity,1,3,3
path,1,8,4
pathetic,1,2,3
pathfinder,1,2,1
pathological,1,3,3
patience,1,4,2
patina,1,3,1
patio,1,2,1
patriarch,1,3,4
patriarchal,1,2,2
patricide,1,2,2
patrimony,1,2,2
patrolman,1,2,1
patronage,1,5,7
patronize,1,3,4
patron,1,4,3
patty,1,2,3
pauper,1,2,1
pave,1,3,2
paved,1,2,2
pavement,1,3,3
pavilion,1,3,1
paving,1,3,4
payable,1,2,2
payload,1,2,2
paymaster,1,2,1
payment,1,3,3
payoff,1,3,4
payola,1,2,1
payroll,1,2,3
pay back,1,2,0
pay dirt,1,2,0
pay off,1,5,0
pay out,1,3,0
pay packet,1,2,0
peaceable,1,2,3
peaceful,1,2,2
peacemaker,1,2,2
peace,1,8,5
peacock,1,3,2
peaky,1,2,1
peanut,1,2,5
peasant,1,2,3
pea,1,3,3
peat,1,2,1
pebble,1,4,1
pecan,1,2,3
pecker,1,2,3
pectoral,1,2,3
peculiar,1,5,4
peculiarity,1,3,3
peculiarly,1,2,3
pedagogue,1,2,1
pedantry,1,2,1
peddle,1,2,1
peddler,1,2,2
pedestal,1,4,3
pedicel,1,2,1
pedigree,1,3,4
peel off,1,3,0
peeper,1,2,3
peerage,1,2,1
peeress,1,2,2
peg leg,1,2,0
peg out,1,2,0
pellet,1,4,2
penalize,1,3,1
penal,1,3,3
penalty,1,5,4
penance,1,4,3
pendant,1,2,3
pendent,1,3,3
pendulum,1,3,1
penetrate,1,7,7
penetrating,1,4,9
penetration,1,2,6
penetrative,1,2,2
penitential,1,2,1
pennant,1,2,3
pennon,1,2,2
penny,1,10,2
pensive,1,2,2
Pentagon,1,2,3
Pentecost,1,2,2
penthouse,1,2,1
peon,1,2,1
peppercorn,1,2,1
peppermint,1,2,3
peppery,1,2,1
peptic,1,2,1
peradventure,1,2,2
percentage,1,4,2
perception,1,2,5
perchance,1,2,2
percolate,1,3,7
percussion,1,2,4
percussion cap,1,2,0
perdition,1,2,1
peremptory,1,2,3
perfection,1,3,3
perfectionist,1,2,1
perfectly,1,3,2
perfidy,1,2,2
perforate,1,3,3
perforation,1,2,3
perform,1,4,4
performance,1,5,5
performer,1,2,1
perfunctory,1,2,2
perhaps,1,2,1
peril,1,3,5
perimeter,1,2,3
period piece,1,2,0
peripheral,1,2,3
periphery,1,3,1
periphrasis,1,3,1
perish,1,3,1
peristyle,1,2,1
perjury,1,2,1
perky,1,2,1
permanency,1,2,1
permissive,1,2,2
permutation,1,2,4
peroration,1,2,2
perpetual,1,2,2
perplexed,1,2,3
perplexity,1,2,1
per,1,5,0
per head,1,2,0
persecute,1,2,1
persecution,1,3,1
Persian,1,2,3
persimmon,1,2,2
persist,1,2,3
persistence,1,2,3
persistent,1,2,4
persnickety,1,2,2
person,1,8,3
personage,1,2,2
personality,1,4,2
personalize,1,3,1
personally,1,5,5
personal,1,6,6
personification,1,2,3
personify,1,2,3
personnel,1,2,2
perspective,1,3,2
perspiration,1,2,2
persuade,1,2,2
persuasion,1,5,2
pert,1,2,1
perturbation,1,3,5
peruse,1,2,1
perverse,1,3,3
perversion,1,2,3
perversity,1,2,2
pessary,1,2,1
pessimism,1,2,2
pest,1,2,4
pestilent,1,3,2
petitioner,1,2,2
petit bourgeois,1,2,0
petrifaction,1,3,2
petrify,1,2,3
petticoat,1,2,1
pettifogging,1,3,1
pettish,1,2,1
petty,1,3,4
petunia,1,2,2
pew,1,2,1
pewter,1,2,1
phalanx,1,3,3
phantom,1,2,3
pharisaic,1,2,1
pharmacist,1,2,1
pharmacopoeia,1,2,1
pharmacy,1,2,2
pheasant,1,2,2
phenomenal,1,3,2
phenomenally,1,2,1
phenomenon,1,2,2
phial,1,2,1
philosopher,1,3,2
philosophical,1,2,2
philosophy,1,4,3
phlegm,1,2,3
phonemic,1,3,2
phonemics,1,2,1
phonetic,1,3,2
phonetics,1,2,1
phonic,1,2,3
phonics,1,2,1
phonology,1,3,1
phooey,1,2,0
phosphate,1,2,2
phosphorescence,1,2,1
photoelectric cell,1,2,0
photo -,1,2,0
photo finish,1,2,0
photographic,1,2,2
Photostat,1,2,3
phut,1,2,0
physically,1,2,1
physical,1,5,7
physiognomy,1,3,1
physiology,1,2,2
pickerel,1,2,2
pickings,1,2,15
pickled,1,2,2
pick at,1,2,0
pick on,1,2,0
pick out,1,5,0
pick over,1,2,0
pick up,1,21,0
pick - up,1,4,0
picture postcard,1,2,0
pictures,1,2,12
picturesque,1,3,2
pidgin,1,2,1
pi,1,2,5
pi *B3 ce de r *31 sistance,1,2,0
pieces,1,6,18
piece together,1,2,0
pie,1,5,2
pier,1,3,3
pierce,1,4,6
piercing,1,3,7
Pierrot,1,2,1
piety,1,2,1
piffling,1,2,3
pigeon,1,4,1
piggery,1,2,1
pigment,1,2,5
pigmentation,1,2,2
pigsty,1,2,1
pigswill,1,2,1
pile driver,1,2,0
pile on,1,2,0
pile up,1,2,0
pilferage,1,2,1
pilgrimage,1,2,1
pill,1,7,5
pillar,1,4,5
pillbox,1,3,3
pillion,1,2,1
pilot light,1,2,0
pimento,1,2,2
pimple,1,2,1
pinafore,1,2,1
pineapple,1,2,2
pinewood,1,2,0
pinhead,1,3,2
pink gin,1,2,0
pinnacle,1,3,5
pin down,1,2,0
pin on,1,2,0
pinprick,1,2,2
pinstripe,1,2,3
pint,1,3,3
pinup,1,2,0
pinwheel,1,2,4
pious,1,3,1
pipeline,1,3,2
piper,1,3,2
piquant,1,2,3
piracy,1,3,2
Pisces,1,2,4
pissed,1,2,3
piss off,1,2,0
pistachio,1,2,2
pistol,1,2,1
pitched battle,1,2,0
pitch into,1,2,0
pitch pine,1,2,0
piteous,1,2,1
pith,1,4,3
pithy,1,2,1
pitiable,1,2,2
pitiful,1,3,3
pitiless,1,2,2
pivotal,1,2,1
pixilated,1,2,2
placate,1,2,1
Place,1,2,32
placement,1,3,3
place bet,1,2,0
placid,1,2,2
plagiarism,1,2,2
plagiarize,1,2,1
plaid,1,2,1
plainly,1,2,2
plain sailing,1,2,0
plaint,1,2,2
plaintive,1,2,1
planetarium,1,2,3
plantation,1,2,3
planter,1,3,3
plaque,1,2,2
plastering,1,2,7
plaster cast,1,2,0
plastics,1,2,2
plastic explosive,1,2,0
plateau,1,2,1
platform,1,7,5
plating,1,2,4
platter,1,3,2
plausible,1,2,2
playable,1,2,1
playback,1,2,2
played out,1,2,0
player,1,3,5
playful,1,2,1
playground,1,2,2
playhouse,1,2,1
plaything,1,2,1
play about,1,2,0
play along,1,2,0
play at,1,2,0
play in,1,2,0
play off,1,2,0
play out,1,4,0
play up,1,4,0
play with,1,2,0
plea,1,3,3
plead,1,5,4
pleasant,1,3,2
pleased,1,3,5
pleasing,1,2,5
pleasure,1,10,5
plebeian,1,2,2
plenary,1,2,1
plenitude,1,2,1
pleonasm,1,2,1
pliable,1,3,4
pliant,1,2,4
plod,1,3,2
plumbing,1,2,7
plummy,1,2,2
plump for,1,2,0
plum,1,4,5
plunge in,1,2,0
plunge into,1,4,0
plunger,1,3,4
pluralism,1,2,3
plurality,1,3,3
plutocracy,1,2,1
plutocrat,1,2,1
p *B2 t *31,1,2,0
pneumatic,1,2,1
poacher,1,2,3
pock,1,2,2
pocketbook,1,4,4
pocketful,1,2,1
pocket - handkerchief,1,2,0
pocket money,1,2,0
pockmark,1,2,2
poetical,1,2,2
poetic,1,2,4
poet,1,2,1
poetry,1,3,2
poignant,1,2,2
pointed,1,3,16
pointer,1,4,4
pointless,1,3,2
points,1,4,40
point - blank,1,2,0
point of no return,1,2,0
poised,1,5,6
poisonous,1,4,3
poke about,1,2,0
poke at,1,2,0
pokerwork,1,2,0
polar,1,2,6
polarity,1,2,2
polarization,1,2,2
polarize,1,4,3
Polaroid,1,2,1
polecat,1,2,2
polemic,1,2,3
polemical,1,3,1
polemics,1,2,3
pole vault,1,2,0
policewoman,1,2,1
polisher,1,2,1
polish off,1,2,0
polite,1,2,3
politic,1,2,2
political,1,5,3
political economy,1,2,0
politician,1,2,3
politicize,1,2,1
politics,1,4,5
polity,1,3,3
polka,1,2,3
pollute,1,3,1
pollution,1,3,3
polonaise,1,2,1
polony,1,2,1
polyandrous,1,2,1
polyglot,1,2,2
polyp,1,2,2
pomegranate,1,2,2
pomp,1,2,2
pomposity,1,2,1
ponce,1,2,2
ponce about,1,2,0
poncho,1,2,1
pond,1,2,1
ponderous,1,3,3
pontiff,1,4,1
pontifical,1,2,4
pony,1,4,5
poof,1,2,1
pooh,1,2,0
poop,1,2,4
poorhouse,1,2,1
poorly off,1,2,0
poor,1,9,7
poor law,1,2,0
poplar,1,2,2
popular,1,7,4
popularize,1,3,2
popularly,1,2,1
populate,1,3,2
population,1,3,5
populist,1,2,1
pop off,1,2,0
porcelain,1,2,1
porch,1,2,1
porker,1,2,1
pornography,1,2,1
porous,1,2,3
porridge,1,2,1
portage,1,3,3
portals,1,2,3
portent,1,2,1
portentous,1,4,3
porterage,1,2,2
portfolio,1,4,4
porthole,1,2,2
portion,1,4,8
port of call,1,2,0
portrait,1,2,2
portraiture,1,2,2
portray,1,4,4
portrayal,1,2,5
Portuguese,1,2,3
poser,1,4,3
posh,1,2,1
positional,1,2,1
positively,1,4,2
positive pole,1,2,0
poss .,1,2,0
posse,1,2,1
possess,1,3,4
possessed,1,2,5
possession,1,9,7
possibility,1,5,4
possibly,1,2,2
possum,1,2,2
postage stamp,1,2,0
postal,1,2,1
postbag,1,2,1
postbox,1,2,1
postcard,1,2,1
postdate,1,2,2
posterity,1,2,2
posthumous,1,3,1
postmortem,1,2,4
postscript,1,2,2
potation,1,2,2
potato,1,3,2
potbellied,1,3,1
potbelly,1,2,2
potent,1,4,4
potentate,1,2,1
potentiality,1,2,2
pother,1,2,3
pothole,1,2,1
pothunter,1,3,3
potpourri,1,2,3
pot roast,1,2,0
potted,1,3,4
